"""Hoosier Daddy's BBQ""",Fast Food
"""Hoosier Daddy's BBQ""",Barbeque
"""Shakes and Franks""",Restaurants
"""Shakes and Franks""",Fast Food
"""Shakes and Franks""",Food
"""Shakes and Franks""",American
"""Mister Frenchy""",Restaurants
"""Mister Frenchy""",Fast Food
"""Mister Frenchy""",French
"""Mister Frenchy""",Halal
"""Corner By Spoon And Fork""",Japanese
"""Corner By Spoon And Fork""",Fast Food
"""Corner By Spoon And Fork""",Restaurants
"""Corner By Spoon And Fork""",Thai
"""Subway""",Fast Food
"""Subway""",Sandwiches
"""Subway""",Restaurants
"""Folia Grill""",Restaurants
"""Folia Grill""",Fast Food
"""Folia Grill""",Greek
"""Bloom Café""",Japanese
"""Bloom Café""",Restaurants
"""Bloom Café""",Coffee & Tea
"""Bloom Café""",Food
"""Born Jook""",Korean
"""Born Jook""",Restaurants
"""Yoo Ga Ne Korean Restaurant""",Korean
"""Yoo Ga Ne Korean Restaurant""",Restaurants
"""Trattoria Taverniti""",Restaurants
"""Trattoria Taverniti""",Food
"""Trattoria Taverniti""",Italian
"""Trattoria Taverniti""",Beer
"""Trattoria Taverniti""",Pizza
"""Amuse""",Restaurants
"""Amuse""",French
"""Amuse""",Canadian
"""Snow Time""",Korean
"""Snow Time""",Ice Cream & Frozen Yogurt
"""Snow Time""",Food
"""Snow Time""",Desserts
"""Snow Time""",Restaurants
"""Le Matin""",Restaurants
"""Le Matin""",French
"""Le Matin""",Bakeries
"""Le Matin""",Food
"""Hamaru Sushi""",Japanese
"""Hamaru Sushi""",Restaurants
"""Nigiriya""",Japanese
"""Nigiriya""",Restaurants
"""Thumbs Up Korean Restaurant""",Korean
"""Thumbs Up Korean Restaurant""",Restaurants
"""Tinto Coffee House""",Restaurants
"""Tinto Coffee House""",Food
"""Tinto Coffee House""",Sandwiches
"""Tinto Coffee House""",Coffee & Tea
"""James Cheese Back Ribs""",Korean
"""James Cheese Back Ribs""",Japanese
"""James Cheese Back Ribs""",Barbeque
"""James Cheese Back Ribs""",Asian Fusion
"""James Cheese Back Ribs""",Restaurants
"""Patties Express""",Restaurants
"""Patties Express""",Food
"""Patties Express""",Specialty Food
"""Patties Express""",Bakeries
"""Patties Express""",Caribbean
"""Patties Express""",Ethnic Food
"""Nguyen Huong Food""",Restaurants
"""Nguyen Huong Food""",Food
"""Nguyen Huong Food""",Vietnamese
"""Nguyen Huong Food""",Bakeries
"""Jacques' Bistro Du Parc""",Restaurants
"""Jacques' Bistro Du Parc""",French
"""Ortolan""",Restaurants
"""Ortolan""",French
"""Bacchanal""",Restaurants
"""Bacchanal""",French
"""Bistro 990 Restaurant""",Restaurants
"""Bistro 990 Restaurant""",French
"""Auberge du Pommier""",Restaurants
"""Auberge du Pommier""",French
"""Momofuku Shoto""",Korean
"""Momofuku Shoto""",Japanese
"""Momofuku Shoto""",Restaurants
"""Momofuku Shoto""",American
"""Song Cook's Corean Chilli""",Korean
"""Song Cook's Corean Chilli""",Restaurants
"""Doo Roo Ae""",Korean
"""Doo Roo Ae""",Restaurants
"""Kkorae""",Korean
"""Kkorae""",Restaurants
"""WingBurger""",Fast Food
"""WingBurger""",Burgers
"""WingBurger""",Canadian
"""Tournesol Bistro""",Restaurants
"""Tournesol Bistro""",French
"""Lola Sushi""",Korean
"""Lola Sushi""",Japanese
"""Lola Sushi""",Restaurants
"""Fiesta Burrito""",Korean
"""Fiesta Burrito""",Mexican
"""Fiesta Burrito""",Salad
"""Fiesta Burrito""",Restaurants
"""Victor""",Restaurants
"""Victor""",French
"""WaffleBar""",Farmers Market
"""WaffleBar""",Desserts
"""WaffleBar""",Restaurants
"""WaffleBar""",Food
"""WaffleBar""",Bakeries
"""WaffleBar""",Belgian
"""Trinity Bellwoods Farmers' Market""",Farmers Market
"""Trinity Bellwoods Farmers' Market""",Food
"""The Stop's Green Barn Farmer's Market""",Farmers Market
"""The Stop's Green Barn Farmer's Market""",Food
"""Michi Japanese Restaurant""",Japanese
"""Michi Japanese Restaurant""",Restaurants
"""Tokyo Kitchen""",Japanese
"""Tokyo Kitchen""",Restaurants
"""Cultures""",Fast Food
"""Cultures""",Food Court
"""Cultures""",Restaurants
"""Cultures""",Sandwiches
"""Konnichiwa""",Japanese
"""Konnichiwa""",Restaurants
"""Jang Su Chon""",Korean
"""Jang Su Chon""",Restaurants
"""Suki Japanese Restaurant""",Japanese
"""Suki Japanese Restaurant""",Restaurants
"""Montgomery's Restaurant""",Restaurants
"""Montgomery's Restaurant""",Food
"""Montgomery's Restaurant""",Canadian
"""Kujira Japanese Cuisine""",Japanese
"""Kujira Japanese Cuisine""",Restaurants
"""TO Food Fest""",Restaurants
"""TO Food Fest""",Food
"""TO Food Fest""",Canadian
"""Bellwoods Brewery""",Restaurants
"""Bellwoods Brewery""",Food
"""Bellwoods Brewery""",Canadian
"""New Concept""",Japanese
"""New Concept""",Restaurants
"""Pearl Sushi""",Japanese
"""Pearl Sushi""",Restaurants
"""Baka Gallery Cafe""",Restaurants
"""Baka Gallery Cafe""",Food
"""Baka Gallery Cafe""",Coffee & Tea
"""Baka Gallery Cafe""",Cafes
"""Harvey's""",Fast Food
"""Harvey's""",Restaurants
"""Woods Restaurant & Bar""",Restaurants
"""Woods Restaurant & Bar""",French
"""Woods Restaurant & Bar""",Italian
"""Woods Restaurant & Bar""",Canadian
"""Whisked Gluten-Free""",Restaurants
"""Whisked Gluten-Free""",Food
"""Whisked Gluten-Free""",Desserts
"""Whisked Gluten-Free""",Gluten-Free
"""Whisked Gluten-Free""",Bakeries
"""FIKA""",Restaurants
"""FIKA""",Food
"""FIKA""",Desserts
"""FIKA""",Sandwiches
"""FIKA""",Coffee & Tea
"""KABOOM Chicken""",Korean
"""KABOOM Chicken""",Comfort Food
"""KABOOM Chicken""",Restaurants
"""KABOOM Chicken""",Chicken Shop
"""KABOOM Chicken""",Fast Food
"""Sushi House""",Japanese
"""Sushi House""",Restaurants
"""Kobo Nobu""",Japanese
"""Kobo Nobu""",Restaurants
"""Imanishi Japanese Kitchen""",Japanese
"""Imanishi Japanese Kitchen""",Restaurants
"""Snack Shack""",Restaurants
"""Snack Shack""",Food
"""Snack Shack""",Fast Food
"""Snack Shack""",Food Stands
"""Zakkushi""",Japanese
"""Zakkushi""",Restaurants
"""Crêpe de licious""",Restaurants
"""Crêpe de licious""",French
"""Crêpe de licious""",Creperies
"""The Islands Caribbean Restaurant""",Restaurants
"""The Islands Caribbean Restaurant""",Food
"""The Islands Caribbean Restaurant""",Caribbean
"""PAT Central Market""",Korean
"""PAT Central Market""",Grocery
"""PAT Central Market""",Restaurants
"""PAT Central Market""",Food
"""Sushi Momo""",Japanese
"""Sushi Momo""",Restaurants
"""Hancook Cheese Dakgalbi""",Korean
"""Hancook Cheese Dakgalbi""",Restaurants
"""Nawab Express On Avenue""",Restaurants
"""Nawab Express On Avenue""",Food
"""Nawab Express On Avenue""",Indian
"""The Original Gyro Grill""",Fast Food
"""The Original Gyro Grill""",Greek
"""The Original Gyro Grill""",Restaurants
"""Rolltation""",Fast Food
"""Rolltation""",Food
"""Rolltation""",Restaurants
"""Rolltation""",Japanese
"""Rolltation""",Poke
"""Rolltation""",Salad
"""Rolltation""",Asian Fusion
"""British Style Fish & Chips""",Fish & Chips
"""British Style Fish & Chips""",Restaurants
"""Chicken Monster""",Korean
"""Chicken Monster""",Restaurants
"""Donatello Restaurant""",Italian
"""Donatello Restaurant""",Seafood
"""Donatello Restaurant""",Restaurants
"""The Bagel House""",Food
"""The Bagel House""",Bagels
"""Pride Toronto""",Local Flavor
"""La Cubana""",Restaurants
"""La Cubana""",Cuban
"""Toronto Public Labyrinth""",Local Flavor
"""Heidi's Deli""",Restaurants
"""Heidi's Deli""",Delis
"""Yes To Fresh""",Live/Raw Food
"""Yes To Fresh""",Restaurants
"""Yes To Fresh""",Sandwiches
"""Live Organic Food Bar""",Live/Raw Food
"""Live Organic Food Bar""",Restaurants
"""Live Organic Food Bar""",Juice Bars & Smoothies
"""Live Organic Food Bar""",Gluten-Free
"""Live Organic Food Bar""",Food
"""Live Organic Food Bar""",Vegetarian
"""Live Organic Food Bar""",Vegan
"""Schmaltz Appetizing""",Restaurants
"""Schmaltz Appetizing""",Delis
"""Global Cheese""",Food
"""Global Cheese""",Caterers
"""Global Cheese""",Specialty Food
"""Alexandros Bar and Grill""",Restaurants
"""Alexandros Bar and Grill""",Greek
"""Retsina""",Restaurants
"""Retsina""",Greek
"""Village Pie""",Restaurants
"""Village Pie""",Greek
"""Gonoe Sushi""",Japanese
"""Gonoe Sushi""",Restaurants
"""Island of Tinos""",Restaurants
"""Island of Tinos""",Greek
"""feasTO""",Food Trucks
"""feasTO""",Food
"""Arepa Market""",Latin American
"""Arepa Market""",Sandwiches
"""Arepa Market""",Gluten-Free
"""Arepa Market""",Restaurants
"""WAYLA Lounge""",Nightlife
"""WAYLA Lounge""",Bars
"""Cozy Cafe & Bakery""",Restaurants
"""Cozy Cafe & Bakery""",Delis
"""Cozy Cafe & Bakery""",Food
"""Cozy Cafe & Bakery""",Bakeries
"""Yogen Fruz""",Juice Bars & Smoothies
"""Yogen Fruz""",Ice Cream & Frozen Yogurt
"""Yogen Fruz""",Food
"""Boccone Deli & Pizza""",Restaurants
"""Boccone Deli & Pizza""",Delis
"""Boccone Deli & Pizza""",Pizza
"""Boccone Deli & Pizza""",Sandwiches
"""Victoria's Roncesvelles Bakery & Deli""",Restaurants
"""Victoria's Roncesvelles Bakery & Deli""",Delis
"""Victoria's Roncesvelles Bakery & Deli""",Polish
"""Victoria's Roncesvelles Bakery & Deli""",Desserts
"""Victoria's Roncesvelles Bakery & Deli""",Food
"""Victoria's Roncesvelles Bakery & Deli""",Bakeries
"""Pumpernickel's Deli""",Restaurants
"""Pumpernickel's Deli""",Delis
"""Pumpernickel's Deli""",Sandwiches
"""Don Juan's""",Food Trucks
"""Don Juan's""",Fast Food
"""Don Juan's""",Food
"""Don Juan's""",Restaurants
"""The Eggman""",Food Trucks
"""The Eggman""",Breakfast & Brunch
"""The Eggman""",Food
"""The Eggman""",Restaurants
"""The Eggman""",Canadian
"""Urban Smoke Fusion BBQ Food Truck""",Food Trucks
"""Urban Smoke Fusion BBQ Food Truck""",Barbeque
"""Urban Smoke Fusion BBQ Food Truck""",Food
"""Urban Smoke Fusion BBQ Food Truck""",Street Vendors
"""Urban Smoke Fusion BBQ Food Truck""",Restaurants
"""Urban Smoke Fusion BBQ Food Truck""",Desserts
"""Tokyo Sushi""",Japanese
"""Tokyo Sushi""",Restaurants
"""Cuscatlan Latin American Cuisine""",Latin American
"""Cuscatlan Latin American Cuisine""",Restaurants
"""Cuscatlan Latin American Cuisine""",Salvadoran
"""Massey Hall""",Nightlife
"""Aoyama Sushi Restaurant""",Japanese
"""Aoyama Sushi Restaurant""",Restaurants
"""Jesus Guy at Dundas Square""",Local Flavor
"""Nu Bügel""",Food
"""Nu Bügel""",Bagels
"""Per Se Mobile""",Food Stands
"""Per Se Mobile""",Restaurants
"""Per Se Mobile""",Food Trucks
"""Per Se Mobile""",Food
"""Kotta""",Japanese
"""Kotta""",Restaurants
"""The Food Dudes""",Caterers
"""The Food Dudes""",Food
"""The Food Dudes""",Food Trucks
"""7 Numbers Restaurant""",Italian
"""7 Numbers Restaurant""",Restaurants
"""Domino's Pizza""",Caterers
"""Domino's Pizza""",Italian
"""Domino's Pizza""",Restaurants
"""Domino's Pizza""",Pizza
"""Porh Pawh's Bakery Cafe""",Food
"""Porh Pawh's Bakery Cafe""",Bakeries
"""Palace Restaurant""",Restaurants
"""Palace Restaurant""",Greek
"""Palace Restaurant""",Mediterranean
"""Pancho's Bakery Little Italy""",Food
"""Pancho's Bakery Little Italy""",Bakeries
"""The Sandwich Delight""",Caterers
"""The Sandwich Delight""",Sandwiches
"""The Sandwich Delight""",Restaurants
"""The Sandwich Delight""",Salad
"""Bugigattolo""",Italian
"""Bugigattolo""",Restaurants
"""Mad Batter Bakers""",Food
"""Mad Batter Bakers""",Bakeries
"""Saturday Dinette""",Local Flavor
"""Saturday Dinette""",Restaurants
"""Saturday Dinette""",Diners
"""Saturday Dinette""",Comfort Food
"""Greenhouse Juice""",Local Flavor
"""Greenhouse Juice""",Juice Bars & Smoothies
"""Greenhouse Juice""",Food
"""Greenhouse Juice""",Restaurants
"""Greenhouse Juice""",Food Court
"""Cobs Bread""",Food
"""Cobs Bread""",Bakeries
"""Pancho's Bakery""",Food
"""Pancho's Bakery""",Bakeries
"""Ferro Bar & Cafe""",Restaurants
"""Ferro Bar & Cafe""",Coffee & Tea
"""Ferro Bar & Cafe""",Food
"""Ferro Bar & Cafe""",Italian
"""Ferro Bar & Cafe""",Bars
"""Ferro Bar & Cafe""",Nightlife
"""Magnum Icecream""",Local Flavor
"""Magnum Icecream""",Ice Cream & Frozen Yogurt
"""Magnum Icecream""",Food
"""Ontario Restaurant""",Restaurants
"""Ontario Restaurant""",Greek
"""Ontario Restaurant""",Canadian
"""Mr Souvlaki""",Restaurants
"""Mr Souvlaki""",Greek
"""Kostas Greek Bakery""",Food
"""Kostas Greek Bakery""",Bakeries
"""Paldo Gangsan""",Korean
"""Paldo Gangsan""",Restaurants
"""Luci Restaurant""",Italian
"""Luci Restaurant""",Restaurants
"""Panda House""",Italian
"""Panda House""",Restaurants
"""Panda House""",Asian Fusion
"""Panda House""",Chinese
"""Panda House""",Vietnamese
"""Panda House""",Thai
"""Chicken'licious""",Restaurants
"""Chicken'licious""",Comfort Food
"""Chicken'licious""",Greek
"""Cafe Con Leche Espresso Bar""",Local Flavor
"""Cafe Con Leche Espresso Bar""",Coffee & Tea
"""Cafe Con Leche Espresso Bar""",Desserts
"""Cafe Con Leche Espresso Bar""",Food
"""Harbourfront Centre""",Local Flavor
"""Grazie Ristorante""",Italian
"""Grazie Ristorante""",Restaurants
"""Grazie Ristorante""",Bars
"""Grazie Ristorante""",Nightlife
"""Mr. Souvlaki""",Restaurants
"""Mr. Souvlaki""",Greek
"""BAKERY 18""",Food
"""BAKERY 18""",Bakeries
"""Graffiti in Keele-Dundas West Alleyway""",Local Flavor
"""Average Joe's Café""",Food
"""Average Joe's Café""",Bagels
"""Average Joe's Café""",Breakfast & Brunch
"""Average Joe's Café""",Restaurants
"""Menalon Restaurant""",Restaurants
"""Menalon Restaurant""",Greek
"""Butter Avenue Yonge & Lawrence""",Restaurants
"""Butter Avenue Yonge & Lawrence""",Desserts
"""Butter Avenue Yonge & Lawrence""",Cafes
"""Butter Avenue Yonge & Lawrence""",Food
"""Butter Avenue Yonge & Lawrence""",Bakeries
"""Capocaccia Trattoria""",Restaurants
"""Capocaccia Trattoria""",Pizza
"""Capocaccia Trattoria""",Caterers
"""Capocaccia Trattoria""",Italian
"""Amaya Express""",Food Court
"""Amaya Express""",Restaurants
"""Amaya Express""",Food
"""Amaya Express""",Ethnic Food
"""Amaya Express""",Specialty Food
"""Sabai Sabai Kitchen and Bar""",Laotian
"""Sabai Sabai Kitchen and Bar""",Thai
"""Sabai Sabai Kitchen and Bar""",Vegan
"""Sabai Sabai Kitchen and Bar""",Tapas/Small Plates
"""Sabai Sabai Kitchen and Bar""",Bars
"""Sabai Sabai Kitchen and Bar""",Nightlife
"""Sabai Sabai Kitchen and Bar""",Restaurants
"""Tosto Quickfire Pizza Pasta""",Italian
"""Tosto Quickfire Pizza Pasta""",Restaurants
"""Tosto Quickfire Pizza Pasta""",Pizza
"""Tosto Quickfire Pizza Pasta""",Sandwiches
"""Bus Terminal Diner""",Restaurants
"""Bus Terminal Diner""",Diners
"""Bus Terminal Diner""",Breakfast & Brunch
"""San Francesco Foods - Clinton""",Italian
"""San Francesco Foods - Clinton""",Restaurants
"""San Francesco Foods - Clinton""",Pizza
"""San Francesco Foods - Clinton""",Sandwiches
"""Hashi Sushi""",Korean
"""Hashi Sushi""",Restaurants
"""Ehwa J Bar""",Korean
"""Ehwa J Bar""",Restaurants
"""Ehwa J Bar""",Nightlife
"""Ehwa J Bar""",Bars
"""Pippins Tea Company""",Food
"""Soba Canada""",Japanese
"""Soba Canada""",Restaurants
"""Soba Canada""",Noodles
"""Godiva Chocolatier""",Food
"""Bunner's""",Restaurants
"""Bunner's""",Gluten-Free
"""Bunner's""",Food
"""Bunner's""",Vegan
"""Bunner's""",Bakeries
"""Kori Sushi""",Korean
"""Kori Sushi""",Restaurants
"""Kori Sushi""",Japanese
"""SupperSolved""",Food
"""Nunu Ethiopian Fusion""",Restaurants
"""Nunu Ethiopian Fusion""",Ethiopian
"""Taste & Spicy""",Restaurants
"""Taste & Spicy""",Caterers
"""Vivid Pizzeria & Restaurant""",Italian
"""Vivid Pizzeria & Restaurant""",Restaurants
"""Vivid Pizzeria & Restaurant""",Pizza
"""Vivid Pizzeria & Restaurant""",Specialty Food
"""Vivid Pizzeria & Restaurant""",Ethnic Food
"""Vivid Pizzeria & Restaurant""",Food
"""Lalibela Ethiopian Restaurant""",Restaurants
"""Lalibela Ethiopian Restaurant""",Ethiopian
"""Time Square Fish Chips Sport Bar""",Fish & Chips
"""Time Square Fish Chips Sport Bar""",Restaurants
"""Time Square Fish Chips Sport Bar""",Nightlife
"""Time Square Fish Chips Sport Bar""",Sports Bars
"""Time Square Fish Chips Sport Bar""",Bars
"""Negroni""",Italian
"""Negroni""",Restaurants
"""Negroni""",Sandwiches
"""Fresco's Fish & Chips""",Fish & Chips
"""Fresco's Fish & Chips""",Restaurants
"""Fresco's Fish & Chips""",Chicken Wings
"""Fresco's Fish & Chips""",Sandwiches
"""Pojangmacha Food""",Korean
"""Pojangmacha Food""",Restaurants
"""Pojangmacha Food""",Fast Food
"""Pojangmacha Food""",Food Stands
"""K-POP Chicken""",Korean
"""K-POP Chicken""",Restaurants
"""K-POP Chicken""",Chicken Wings
"""K-POP Chicken""",Chicken Shop
"""My Place Fish & Chips""",Fish & Chips
"""My Place Fish & Chips""",Restaurants
"""Penrose Fish & Chips""",Fish & Chips
"""Penrose Fish & Chips""",Restaurants
"""Lim Ga Ne""",Korean
"""Lim Ga Ne""",Restaurants
"""Reliable Fish & Chips""",Fish & Chips
"""Reliable Fish & Chips""",Restaurants
"""The Abbott""",Food
"""The Abbott""",Coffee & Tea
"""Hey Meatball""",Italian
"""Hey Meatball""",Sandwiches
"""Hey Meatball""",Restaurants
"""Mare Pizzeria""",Italian
"""Mare Pizzeria""",Sandwiches
"""Mare Pizzeria""",Restaurants
"""Mare Pizzeria""",Pizza
"""Foodoe's  Fish and Chips""",Fish & Chips
"""Foodoe's  Fish and Chips""",Restaurants
"""Gushi Japanese Street Food""",Food Court
"""Gushi Japanese Street Food""",Food
"""Gushi Japanese Street Food""",Comfort Food
"""Gushi Japanese Street Food""",Japanese
"""Gushi Japanese Street Food""",Restaurants
"""Gushi Japanese Street Food""",Street Vendors
"""Mangia & Bevi""",Italian
"""Mangia & Bevi""",Restaurants
"""Mangia & Bevi""",Pizza
"""Arepa Café""",Restaurants
"""Arepa Café""",Desserts
"""Arepa Café""",Food
"""Arepa Café""",Latin American
"""Arepa Café""",Salad
"""Arepa Café""",Venezuelan
"""New Town Family Restaurant""",Restaurants
"""New Town Family Restaurant""",Diners
"""New Town Family Restaurant""",Breakfast & Brunch
"""Jumbo Empanadas""",Latin American
"""Jumbo Empanadas""",Restaurants
"""Camros Organic Eatery""",Restaurants
"""Camros Organic Eatery""",Gluten-Free
"""Camros Organic Eatery""",Vegetarian
"""Camros Organic Eatery""",Persian/Iranian
"""Maiz""",Latin American
"""Maiz""",Restaurants
"""Salmon Lovers""",Japanese
"""Salmon Lovers""",Restaurants
"""Tokyo Sushi""",Japanese
"""Tokyo Sushi""",Restaurants
"""Lee Chen Asian Bistro""",Restaurants
"""Lee Chen Asian Bistro""",Chinese
"""Lee Chen Asian Bistro""",Asian Fusion
"""Ha Gow Dim Sum House""",Restaurants
"""Ha Gow Dim Sum House""",Chinese
"""Ha Gow Dim Sum House""",Food
"""Royal Congee Chinese Cuisine""",Restaurants
"""Royal Congee Chinese Cuisine""",Chinese
"""Royal Congee Chinese Cuisine""",Food
"""Fresh City Farms""",Grocery
"""Fresh City Farms""",Food
"""Goody's Diner""",Restaurants
"""Goody's Diner""",Diners
"""Perola Supermarket""",Latin American
"""Perola Supermarket""",Food
"""Perola Supermarket""",Restaurants
"""Perola Supermarket""",Grocery
"""Regina Pizzeria & Trattoria""",Italian
"""Regina Pizzeria & Trattoria""",Restaurants
"""Regina Pizzeria & Trattoria""",Pizza
"""EAT BKK Thai Kitchen""",Food
"""EAT BKK Thai Kitchen""",Restaurants
"""EAT BKK Thai Kitchen""",Thai
"""EAT BKK Thai Kitchen""",Noodles
"""EAT BKK Thai Kitchen""",Asian Fusion
"""Za Pizzeria""",Food
"""Za Pizzeria""",Pizza
"""Za Pizzeria""",Restaurants
"""Brant Street Cafe""",Restaurants
"""Brant Street Cafe""",Diners
"""Eggspectation""",Juice Bars & Smoothies
"""Eggspectation""",Restaurants
"""Eggspectation""",Breakfast & Brunch
"""Eggspectation""",Food
"""Kibo Sushi""",Japanese
"""Kibo Sushi""",Restaurants
"""Total Cleanse""",Food
"""Total Cleanse""",Juice Bars & Smoothies
"""Big Slice Express""",Italian
"""Big Slice Express""",Restaurants
"""Big Slice Express""",Pizza
"""Basil Box""",Restaurants
"""Basil Box""",Gluten-Free
"""Basil Box""",Thai
"""Basil Box""",Vietnamese
"""Rollian Sushi""",Japanese
"""Rollian Sushi""",Restaurants
"""Gale's Snack Bar""",Restaurants
"""Gale's Snack Bar""",Diners
"""Fabarnak Community Cafe and Catering""",Restaurants
"""Fabarnak Community Cafe and Catering""",Cafes
"""Fabarnak Community Cafe and Catering""",Canadian
"""Lick It Gelato""",Desserts
"""Lick It Gelato""",Ice Cream & Frozen Yogurt
"""Lick It Gelato""",Food
"""Lick It Gelato""",Coffee & Tea
"""Shangrila Tibetan & Asian Cuisine""",Restaurants
"""Shangrila Tibetan & Asian Cuisine""",Diners
"""Shangrila Tibetan & Asian Cuisine""",Asian Fusion
"""Shangrila Tibetan & Asian Cuisine""",Himalayan/Nepalese
"""Fusaro's Kitchen""",Italian
"""Fusaro's Kitchen""",Restaurants
"""Fusaro's Kitchen""",Pizza
"""iQ Food""",Juice Bars & Smoothies
"""iQ Food""",Salad
"""iQ Food""",Vegetarian
"""iQ Food""",Canadian
"""Tong Ha Supreme BBQ""",Food Court
"""Tong Ha Supreme BBQ""",Restaurants
"""Tong Ha Supreme BBQ""",Chinese
"""Tong Ha Supreme BBQ""",Barbeque
"""Olly Fresco's""",Food Court
"""Olly Fresco's""",Restaurants
"""Bobbie Sue's""",Restaurants
"""Bobbie Sue's""",Comfort Food
"""Hot Beans""",Mexican
"""Hot Beans""",Restaurants
"""Hot Beans""",Vegan
"""Marvel Coffee Company""",Food
"""Marvel Coffee Company""",Coffee & Tea
"""Twisted Kilt Pub and Eatery""",Pubs
"""Twisted Kilt Pub and Eatery""",Bars
"""Twisted Kilt Pub and Eatery""",Nightlife
"""Shawarma House""",Food
"""Shawarma House""",Middle Eastern
"""Shawarma House""",Restaurants
"""Shawarma House""",Donairs
"""Shawarma House""",Salad
"""Shawarma House""",Fast Food
"""Skin+Bones""",Food
"""Skin+Bones""",Nightlife
"""Skin+Bones""",Restaurants
"""Skin+Bones""",Beer
"""Skin+Bones""",Bars
"""Skin+Bones""",Local Flavor
"""Skin+Bones""",Canadian
"""E L Ruddy Co Cafe""",Food
"""E L Ruddy Co Cafe""",Nightlife
"""E L Ruddy Co Cafe""",Restaurants
"""E L Ruddy Co Cafe""",Gluten-Free
"""E L Ruddy Co Cafe""",Bars
"""E L Ruddy Co Cafe""",Vegan
"""E L Ruddy Co Cafe""",Coffee & Tea
"""E L Ruddy Co Cafe""",Vegetarian
"""Bulk Barn""",Grocery
"""Bulk Barn""",Food
"""Savera Indian Cuisine""",Restaurants
"""Savera Indian Cuisine""",Indian
"""The Wedding Cake Shoppe""",Food
"""The Wedding Cake Shoppe""",Desserts
"""The Wedding Cake Shoppe""",Bakeries
"""The Wedding Cake Shoppe""",Ice Cream & Frozen Yogurt
"""Caffe Di Portici""",Food
"""Caffe Di Portici""",Pizza
"""Caffe Di Portici""",Cafes
"""Caffe Di Portici""",Italian
"""Caffe Di Portici""",Restaurants
"""Caffe Di Portici""",Desserts
"""Caffe Di Portici""",Coffee & Tea
"""The Flying Beaver Pubaret""",Pubs
"""The Flying Beaver Pubaret""",Bars
"""The Flying Beaver Pubaret""",Nightlife
"""Tilal Bakery""",Food
"""Tilal Bakery""",Middle Eastern
"""Tilal Bakery""",Lebanese
"""Tilal Bakery""",Restaurants
"""Tilal Bakery""",Bakeries
"""Pour Boy""",Pubs
"""Pour Boy""",American
"""Super Kolbasa & Deli""",Food
"""Super Kolbasa & Deli""",Polish
"""Super Kolbasa & Deli""",Specialty Food
"""Super Kolbasa & Deli""",Restaurants
"""Super Kolbasa & Deli""",Delis
"""Blu Ristorante""",Nightlife
"""Blu Ristorante""",Bars
"""Blu Ristorante""",Restaurants
"""Blu Ristorante""",Specialty Food
"""Blu Ristorante""",Italian
"""Blu Ristorante""",Food
"""Knuckle Sandwich""",Poutineries
"""Knuckle Sandwich""",Caterers
"""Knuckle Sandwich""",Restaurants
"""Knuckle Sandwich""",Sandwiches
"""Lipstick & Dynamite""",Nightlife
"""Lipstick & Dynamite""",Bars
"""Lipstick & Dynamite""",Restaurants
"""Lipstick & Dynamite""",Vegetarian
"""Lipstick & Dynamite""",Cocktail Bars
"""Lipstick & Dynamite""",Dive Bars
"""BJ Supermarket""",Grocery
"""BJ Supermarket""",Food
"""Churrasqueira Portugal BBQ & Grill""",Portuguese
"""Churrasqueira Portugal BBQ & Grill""",Restaurants
"""Amber European Restaurant""",Nightlife
"""Amber European Restaurant""",Bars
"""Amber European Restaurant""",Restaurants
"""Amber European Restaurant""",Modern European
"""Amber European Restaurant""",Polish
"""Cam's Place""",Pubs
"""Cam's Place""",Bars
"""Cam's Place""",Nightlife
"""Cam's Place""",Restaurants
"""Galleria Supermarket""",Grocery
"""Galleria Supermarket""",Food
"""Galleria Supermarket""",Korean
"""Galleria Supermarket""",Restaurants
"""Medium Rare""",Grocery
"""Medium Rare""",Food
"""Medium Rare""",Restaurants
"""Medium Rare""",Butcher
"""Medium Rare""",Steakhouses
"""Sharetea""",Food
"""Sharetea""",Juice Bars & Smoothies
"""Sharetea""",Bubble Tea
"""Sharetea""",Coffee & Tea
"""Round the Horn""",Pubs
"""Round the Horn""",Beer Bar
"""Round the Horn""",Sports Bars
"""Round the Horn""",Restaurants
"""Round the Horn""",Bars
"""Round the Horn""",Nightlife
"""Stout Irish Pub""",Pubs
"""Stout Irish Pub""",Gastropubs
"""Stout Irish Pub""",Bars
"""Stout Irish Pub""",Irish
"""Stout Irish Pub""",Nightlife
"""Stout Irish Pub""",Restaurants
"""Energy Shack Juice Bar""",Food
"""Energy Shack Juice Bar""",Juice Bars & Smoothies
"""Thrive Organic Kitchen & Café""",Food
"""Thrive Organic Kitchen & Café""",Juice Bars & Smoothies
"""Thrive Organic Kitchen & Café""",Vegan
"""Thrive Organic Kitchen & Café""",Restaurants
"""Thrive Organic Kitchen & Café""",Vegetarian
"""St James's Gate Toronto""",Pubs
"""St James's Gate Toronto""",Food
"""St James's Gate Toronto""",Beer
"""St James's Gate Toronto""",Restaurants
"""St James's Gate Toronto""",Nightlife
"""St James's Gate Toronto""",Irish
"""St James's Gate Toronto""",Bars
"""Delysees""",Food
"""Delysees""",Macarons
"""Delysees""",Bakeries
"""Delysees""",Specialty Food
"""La Boucherie Fine Meats""",Food
"""La Boucherie Fine Meats""",Meat Shops
"""La Boucherie Fine Meats""",Specialty Food
"""Mad Mexican""",Food
"""Mad Mexican""",Mexican
"""Mad Mexican""",Restaurants
